,city_development_index,training_hours,eduLevel,exp,lastNewJob,fromSTEM,enrollType,relExp,gender_Female,gender_Male,gender_Other,city_labels
11663,0.939,0.014925373134328358,0.75,0.4,0.16666666666666666,1,0,1,0,1,0,70
11664,0.91,0.09850746268656717,0.5,0.12,0.3333333333333333,1,0,1,0,1,0,48
11665,0.698,0.2955223880597015,0.5,0.24,0.0,1,0,1,0,1,0,116
11666,0.624,0.15223880597014924,0.5,0.2,0.16666666666666666,1,0,1,0,1,0,64
11667,0.92,0.21791044776119403,0.5,0.12,1.0,1,0,0,0,1,0,5
11668,0.6659999999999999,0.3253731343283582,0.25,0.08,0.16666666666666666,1,2,0,0,1,0,93
11669,0.92,0.3880597014925373,0.5,1.0,0.16666666666666666,1,0,1,0,1,0,5
11670,0.926,0.03283582089552239,0.5,1.0,0.3333333333333333,1,0,1,0,1,0,13
11671,0.624,0.014925373134328358,0.5,0.16,0.16666666666666666,1,2,0,0,1,0,64
11672,0.855,0.14925373134328357,0.5,0.12,0.16666666666666666,1,2,0,0,1,0,95
11673,0.7659999999999999,0.16417910447761194,0.5,0.32,0.0,1,2,0,1,0,0,46
11674,0.923,0.050746268656716415,0.75,0.48,0.3333333333333333,1,0,1,0,1,0,112
11675,0.895,0.40298507462686567,0.5,0.44,0.3333333333333333,1,0,1,0,1,0,1
11676,0.767,0.03880597014925373,0.5,0.16,0.16666666666666666,1,2,0,0,1,0,50
11677,0.563,0.1253731343283582,1.0,0.0,0.16666666666666666,1,2,1,0,1,0,79
11678,0.897,0.3194029850746269,0.5,1.0,0.16666666666666666,1,0,1,0,1,0,30
11679,0.754,0.11940298507462686,0.25,0.6,1.0,1,2,1,0,1,0,101
11680,0.92,0.20597014925373133,0.5,0.24,0.16666666666666666,1,0,1,0,1,0,5
11681,0.92,0.49850746268656715,0.5,0.52,0.3333333333333333,1,0,1,1,0,0,5
11682,0.624,0.6656716417910448,0.75,0.56,0.16666666666666666,1,0,1,0,1,0,64
11683,0.92,0.6776119402985075,0.5,1.0,0.5,1,0,1,0,1,0,5
11684,0.698,0.3880597014925373,0.5,0.28,0.16666666666666666,1,0,1,0,1,0,113
11685,0.855,0.13432835820895522,0.5,0.08,0.16666666666666666,1,1,0,0,1,0,95
11686,0.92,0.12835820895522387,0.5,0.56,0.16666666666666666,1,0,1,0,1,0,5
11687,0.624,0.01791044776119403,0.5,0.08,0.16666666666666666,1,0,1,0,1,0,64
11688,0.624,0.2,0.5,0.0,0.16666666666666666,1,2,1,1,0,0,64
11689,0.92,0.06567164179104477,0.5,0.16,0.0,1,0,0,0,1,0,5
11690,0.923,0.24477611940298508,0.5,1.0,1.0,1,0,1,0,1,0,112
11691,0.92,0.4417910447761194,0.5,0.16,0.16666666666666666,1,0,1,0,1,0,5
11692,0.754,0.48059701492537316,0.5,0.2,0.16666666666666666,1,0,1,0,1,0,101
11693,0.802,0.07761194029850746,0.5,0.12,0.16666666666666666,1,0,1,0,1,0,94
11694,0.903,0.3522388059701492,0.5,0.24,1.0,1,2,1,0,1,0,51
11695,0.6890000000000001,0.11940298507462686,0.25,0.48,0.0,1,0,0,0,1,0,41
11696,0.55,0.21194029850746268,0.5,0.0,0.0,1,2,0,0,1,0,11
11697,0.91,0.005970149253731343,0.5,0.24,0.16666666666666666,1,0,1,0,1,0,48
11698,0.92,0.08059701492537313,0.5,0.44,0.3333333333333333,1,0,1,0,1,0,5
11699,0.91,0.11343283582089553,0.5,0.28,0.16666666666666666,1,0,1,0,1,0,48
11700,0.7759999999999999,0.42686567164179107,0.5,0.24,0.5,0,0,1,0,1,0,77
11701,0.92,0.5462686567164179,0.5,0.28,0.16666666666666666,1,0,1,0,1,0,5
11702,0.624,0.10746268656716418,0.5,0.2,0.5,0,1,0,0,1,0,64
11703,0.624,0.11641791044776119,0.5,0.16,0.16666666666666666,1,0,1,0,1,0,64
11704,0.926,0.12835820895522387,0.5,0.28,0.16666666666666666,1,0,1,0,1,0,13
11705,0.926,0.06567164179104477,0.75,0.48,0.16666666666666666,1,0,1,0,1,0,13
11706,0.91,0.408955223880597,0.75,1.0,0.5,1,0,1,0,1,0,48
11707,0.55,0.22388059701492538,0.5,0.6,0.3333333333333333,1,0,1,0,1,0,11
11708,0.893,0.08358208955223881,0.5,0.2,0.3333333333333333,0,0,1,0,1,0,74
11709,0.939,0.44477611940298506,0.5,0.6,0.16666666666666666,1,0,1,0,1,0,103
11710,0.91,0.1791044776119403,1.0,0.36,0.16666666666666666,1,0,1,0,1,0,48
11711,0.698,0.07164179104477612,0.5,0.2,0.5,1,0,1,0,1,0,113
11712,0.92,0.3850746268656716,0.5,1.0,0.16666666666666666,1,0,1,0,1,0,5
11713,0.555,0.01791044776119403,0.5,0.32,0.16666666666666666,1,2,0,0,1,0,39
11714,0.92,0.18208955223880596,0.5,0.76,1.0,1,0,1,0,1,0,5
11715,0.624,0.2626865671641791,0.5,0.0,0.16666666666666666,1,1,0,0,1,0,64
11716,0.725,0.050746268656716415,0.75,0.36,0.3333333333333333,1,0,1,0,1,0,81
11717,0.92,0.2716417910447761,0.75,1.0,1.0,1,0,1,0,1,0,5
11718,0.479,0.11343283582089553,0.25,0.08,0.3333333333333333,1,0,0,0,1,0,22
11719,0.83,0.07164179104477612,0.5,0.32,1.0,1,0,1,0,1,0,105
11720,0.92,0.8746268656716418,0.5,0.4,0.16666666666666666,1,0,1,0,1,0,5
11721,0.624,0.0029850746268656717,0.25,0.0,0.16666666666666666,1,0,0,0,1,0,64
11722,0.91,0.0,0.75,0.6,0.3333333333333333,0,0,1,0,1,0,48
11723,0.682,0.03880597014925373,0.5,1.0,0.3333333333333333,1,0,1,0,1,0,61
11724,0.884,0.23582089552238805,0.5,1.0,1.0,1,0,1,0,1,0,99
11725,0.802,0.25970149253731345,0.75,0.48,0.16666666666666666,1,0,1,1,0,0,94
11726,0.92,0.020895522388059702,0.5,0.32,0.16666666666666666,1,0,1,0,1,0,5
11727,0.698,0.1582089552238806,0.25,0.16,0.3333333333333333,1,2,0,0,1,0,42
11728,0.624,0.09253731343283582,0.5,0.24,0.3333333333333333,1,0,1,0,1,0,64
11729,0.91,0.4746268656716418,1.0,1.0,1.0,0,0,1,0,1,0,48
11730,0.624,0.026865671641791045,0.5,0.08,0.16666666666666666,1,0,1,0,1,0,64
11731,0.91,0.026865671641791045,0.5,0.4,0.5,1,0,1,0,1,0,48
11732,0.624,0.029850746268656716,0.5,0.16,0.5,1,0,1,0,1,0,64
11733,0.698,0.2656716417910448,0.5,1.0,0.16666666666666666,1,1,0,0,1,0,33
11734,0.92,0.05970149253731343,0.5,1.0,1.0,1,0,1,0,1,0,5
11735,0.92,0.1044776119402985,0.5,0.36,0.3333333333333333,1,0,1,0,1,0,5
11736,0.913,0.1253731343283582,0.75,0.72,0.16666666666666666,1,0,1,0,1,0,91
11737,0.624,0.10149253731343283,0.5,0.4,0.16666666666666666,1,0,1,0,1,0,64
11738,0.743,0.13432835820895522,0.75,0.44,0.3333333333333333,1,1,1,0,1,0,115
11739,0.804,0.15522388059701492,0.5,0.08,0.0,1,0,0,0,1,0,4
11740,0.624,0.041791044776119404,0.75,0.4,0.16666666666666666,0,0,1,1,0,0,64
11741,0.887,0.06865671641791045,0.75,0.4,0.3333333333333333,1,0,0,0,1,0,2
11742,0.92,0.2865671641791045,0.5,0.56,0.16666666666666666,1,0,1,0,1,0,5
11743,0.91,0.011940298507462687,0.25,0.08,0.16666666666666666,1,2,0,1,0,0,48
11744,0.91,0.27761194029850744,0.25,1.0,0.6666666666666666,1,0,1,0,1,0,48
11745,0.92,0.12835820895522387,0.5,0.08,0.16666666666666666,0,0,1,0,1,0,5
11746,0.92,0.11641791044776119,0.5,0.16,0.0,1,0,1,0,1,0,5
11747,0.884,0.08059701492537313,0.5,0.24,1.0,0,0,1,0,1,0,99
11748,0.92,0.09850746268656717,0.5,0.52,0.16666666666666666,0,0,1,0,1,0,5
11749,0.897,0.050746268656716415,0.25,0.2,0.0,1,2,0,0,1,0,30
11750,0.899,0.16119402985074627,0.75,0.6,0.16666666666666666,0,0,1,0,1,0,65
11751,0.624,0.41492537313432837,0.25,0.12,0.0,1,2,0,1,0,0,64
11752,0.92,0.1373134328358209,0.0,0.08,0.0,1,0,0,0,1,0,5
11753,0.878,0.056716417910447764,0.5,0.24,0.16666666666666666,1,0,1,0,1,0,55
11754,0.91,0.026865671641791045,0.25,0.76,1.0,1,0,1,0,1,0,48
11755,0.89,0.31343283582089554,0.5,1.0,0.3333333333333333,1,0,1,0,1,0,82
11756,0.92,0.06567164179104477,0.5,1.0,1.0,1,0,1,0,1,0,5
11757,0.762,0.3253731343283582,0.5,0.12,0.3333333333333333,1,0,0,0,1,0,83
11758,0.91,0.1044776119402985,0.75,1.0,0.3333333333333333,1,0,1,0,1,0,48
11759,0.926,0.48059701492537316,0.5,0.24,0.16666666666666666,1,2,0,0,1,0,13
11760,0.91,0.1253731343283582,0.5,0.2,0.16666666666666666,0,0,1,0,1,0,48
11761,0.92,0.08656716417910448,0.5,0.36,1.0,0,0,1,0,1,0,5
11762,0.795,0.08358208955223881,0.5,0.4,0.16666666666666666,1,2,1,0,1,0,100
11763,0.855,0.2208955223880597,0.5,0.16,0.3333333333333333,1,0,0,0,1,0,95
11764,0.92,0.04477611940298507,0.0,0.12,0.0,1,0,0,0,1,0,5
11765,0.769,0.08358208955223881,0.25,0.04,0.16666666666666666,1,0,0,0,1,0,45
11766,0.624,0.4298507462686567,0.5,0.2,0.16666666666666666,1,2,1,0,1,0,64
11767,0.579,0.11044776119402985,0.25,0.16,0.0,1,2,0,0,1,0,102
11768,0.92,0.13432835820895522,0.5,0.2,0.16666666666666666,1,0,1,0,1,0,5
11769,0.92,0.11044776119402985,0.5,0.32,0.5,1,0,1,0,1,0,5
11770,0.92,0.1880597014925373,0.5,0.16,0.3333333333333333,1,0,1,1,0,0,5
11771,0.624,0.056716417910447764,0.5,0.12,0.3333333333333333,1,0,1,0,1,0,64
11772,0.698,0.029850746268656716,0.5,0.36,0.16666666666666666,1,0,1,0,1,0,116
11773,0.624,0.07164179104477612,0.5,0.16,0.0,1,0,1,0,1,0,64
11774,0.487,0.2716417910447761,0.5,0.2,0.16666666666666666,1,1,1,0,1,0,32
11775,0.624,0.03880597014925373,0.25,0.2,0.0,1,2,0,0,1,0,64
11776,0.926,0.2208955223880597,0.75,0.6,0.3333333333333333,1,0,1,0,1,0,13
11777,0.7659999999999999,0.020895522388059702,0.5,0.24,0.6666666666666666,1,0,1,1,0,0,46
11778,0.926,0.0626865671641791,0.25,0.12,0.16666666666666666,1,0,0,0,1,0,13
11779,0.5579999999999999,0.05970149253731343,0.5,0.32,0.16666666666666666,1,0,1,0,1,0,3
11780,0.624,0.25671641791044775,0.5,0.2,0.16666666666666666,1,0,1,0,1,0,64
11781,0.92,0.09253731343283582,0.5,0.24,0.16666666666666666,1,1,1,0,1,0,5
11782,0.92,0.08059701492537313,0.75,0.04,0.16666666666666666,1,0,0,0,1,0,5
11783,0.698,0.04477611940298507,0.5,0.4,0.16666666666666666,1,2,1,0,1,0,113
11784,0.866,0.29850746268656714,0.75,0.76,0.5,1,0,1,0,1,0,89
11785,0.555,0.1880597014925373,0.5,0.08,0.16666666666666666,1,2,0,0,1,0,39
11786,0.939,0.1373134328358209,0.5,0.72,0.16666666666666666,1,0,1,0,1,0,70
11787,0.92,0.041791044776119404,0.75,0.68,0.3333333333333333,1,0,1,0,1,0,5
11788,0.91,0.029850746268656716,0.5,0.36,0.3333333333333333,1,0,1,0,1,0,48
11789,0.897,0.0626865671641791,0.5,0.16,0.16666666666666666,1,0,0,0,1,0,30
11790,0.802,0.0029850746268656717,0.75,0.36,0.16666666666666666,1,0,1,0,1,0,94
11791,0.762,0.20298507462686566,0.25,0.08,0.0,1,0,0,0,1,0,83
11792,0.624,0.08955223880597014,0.75,0.2,0.16666666666666666,1,0,0,0,1,0,64
11793,0.754,0.0029850746268656717,0.75,0.44,0.16666666666666666,1,1,1,0,1,0,101
11794,0.939,0.06865671641791045,0.75,0.68,0.3333333333333333,0,0,1,0,1,0,70
11795,0.92,0.16417910447761194,0.25,0.24,0.0,1,2,0,0,1,0,5
11796,0.624,0.03880597014925373,0.5,0.16,0.16666666666666666,1,0,1,0,1,0,64
11797,0.92,0.0626865671641791,0.5,1.0,0.3333333333333333,1,0,1,0,1,0,5
11798,0.92,0.35522388059701493,0.5,1.0,0.6666666666666666,1,0,1,0,1,0,5
11799,0.893,0.04776119402985075,0.0,0.16,0.0,1,0,0,0,1,0,74
11800,0.624,0.1701492537313433,0.5,0.36,0.6666666666666666,1,0,1,0,1,0,64
11801,0.762,0.0626865671641791,0.5,1.0,1.0,1,0,1,0,1,0,83
11802,0.855,0.06567164179104477,0.75,0.6,0.3333333333333333,0,0,0,0,1,0,95
11803,0.92,0.2955223880597015,0.5,0.16,0.6666666666666666,1,1,1,0,1,0,5
11804,0.92,0.9343283582089552,0.5,1.0,1.0,1,0,1,0,1,0,5
11805,0.926,0.01791044776119403,0.5,0.2,0.16666666666666666,1,2,0,0,1,0,13
11806,0.92,0.13134328358208955,0.5,0.24,0.16666666666666666,1,0,1,0,1,0,5
11807,0.855,0.18507462686567164,0.25,0.16,0.0,1,0,0,0,1,0,95
11808,0.92,0.03582089552238806,0.5,0.0,0.16666666666666666,0,1,0,0,1,0,5
11809,0.92,0.005970149253731343,0.5,0.32,0.16666666666666666,1,0,1,1,0,0,5
11810,0.91,0.01791044776119403,0.5,0.28,0.5,1,0,1,0,1,0,48
11811,0.926,0.0955223880597015,0.5,0.04,0.16666666666666666,1,1,0,1,0,0,13
11812,0.91,0.13432835820895522,0.5,1.0,1.0,0,0,1,0,1,0,48
11813,0.5579999999999999,0.06865671641791045,0.5,0.12,0.0,1,2,0,0,1,0,3
11814,0.74,0.23582089552238805,0.5,0.0,0.5,1,2,0,0,1,0,37
11815,0.855,0.4537313432835821,1.0,1.0,0.3333333333333333,1,0,1,0,1,0,95
11816,0.794,0.0626865671641791,0.5,0.32,0.3333333333333333,1,1,1,0,1,0,7
11817,0.899,0.03283582089552239,0.5,0.6,0.0,1,0,1,1,0,0,65
11818,0.92,0.2417910447761194,0.5,0.64,0.3333333333333333,1,0,1,0,1,0,5
11819,0.926,0.12835820895522387,0.75,0.52,1.0,1,0,0,1,0,0,13
11820,0.92,0.011940298507462687,0.5,1.0,0.3333333333333333,1,0,1,0,1,0,5
11821,0.848,0.11343283582089553,0.5,0.6,0.16666666666666666,1,0,1,0,1,0,69
11822,0.7390000000000001,0.03582089552238806,0.75,0.76,1.0,1,0,1,0,1,0,88
11823,0.92,0.1582089552238806,0.5,0.48,0.6666666666666666,1,0,1,1,0,0,5
11824,0.698,0.42686567164179107,0.5,0.08,0.16666666666666666,1,0,0,1,0,0,116
11825,0.926,0.28955223880597014,0.5,0.56,1.0,1,1,1,0,1,0,13
11826,0.92,0.04477611940298507,0.25,0.48,0.3333333333333333,1,0,1,1,0,0,5
11827,0.92,0.15223880597014924,0.5,0.16,0.16666666666666666,1,0,1,0,1,0,5
11828,0.92,0.15522388059701492,0.5,0.16,0.6666666666666666,1,2,0,1,0,0,5
11829,0.7390000000000001,0.24477611940298508,0.5,0.28,0.3333333333333333,1,2,0,0,1,0,88
11830,0.92,0.0626865671641791,0.5,0.4,1.0,0,0,1,0,1,0,5
11831,0.7759999999999999,0.06865671641791045,0.75,0.32,0.3333333333333333,1,2,1,0,1,0,77
11832,0.836,0.3850746268656716,0.5,1.0,0.16666666666666666,0,0,1,0,1,0,31
11833,0.92,0.09253731343283582,0.5,1.0,1.0,1,0,1,0,1,0,5
11834,0.754,0.15522388059701492,0.5,0.24,0.16666666666666666,1,0,1,0,1,0,101
11835,0.89,0.16716417910447762,0.75,0.4,0.16666666666666666,1,0,1,0,1,0,82
11836,0.923,0.008955223880597015,0.5,0.36,1.0,1,1,0,0,1,0,112
11837,0.926,0.07164179104477612,0.5,0.24,0.16666666666666666,0,2,0,0,1,0,13
11838,0.738,0.01791044776119403,0.5,0.28,0.3333333333333333,1,0,1,1,0,0,21
11839,0.91,0.28955223880597014,0.75,1.0,1.0,1,0,1,0,1,0,48
11840,0.91,0.03880597014925373,0.75,0.2,1.0,0,2,1,0,1,0,48
11841,0.92,0.4626865671641791,0.5,1.0,0.3333333333333333,0,0,0,0,1,0,5
11842,0.92,0.0955223880597015,0.25,1.0,1.0,1,0,1,0,1,0,5
11843,0.92,0.14328358208955225,0.5,0.76,1.0,1,0,1,0,1,0,5
11844,0.939,0.03283582089552239,0.5,0.4,0.16666666666666666,1,0,0,0,1,0,70
11845,0.91,0.13134328358208955,0.5,0.28,0.16666666666666666,1,0,1,0,1,0,48
11846,0.91,0.9164179104477612,0.5,0.32,0.3333333333333333,0,0,1,0,1,0,48
11847,0.624,0.0029850746268656717,0.5,0.16,0.0,1,0,1,0,1,0,64
11848,0.624,0.17313432835820897,0.75,0.48,0.16666666666666666,1,0,1,0,1,0,64
11849,0.802,0.14925373134328357,0.5,0.04,0.16666666666666666,1,0,0,0,1,0,94
11850,0.897,0.22388059701492538,0.75,0.28,0.3333333333333333,1,0,1,0,1,0,30
11851,0.92,0.005970149253731343,0.25,0.12,0.16666666666666666,1,2,0,0,1,0,5
11852,0.913,0.029850746268656716,0.75,0.68,0.16666666666666666,1,0,1,0,1,0,91
11853,0.624,0.2716417910447761,0.5,0.24,1.0,1,0,1,0,1,0,64
11854,0.91,0.1761194029850746,0.5,0.36,0.6666666666666666,1,0,1,0,1,0,48
11855,0.794,0.011940298507462687,0.5,0.16,0.3333333333333333,1,0,1,0,1,0,7
11856,0.939,0.11641791044776119,0.75,0.4,0.16666666666666666,0,0,1,1,0,0,103
11857,0.763,0.2865671641791045,0.5,0.48,0.0,1,0,1,0,1,0,35
11858,0.92,0.06567164179104477,0.75,0.36,0.16666666666666666,1,0,1,0,1,0,5
11859,0.6659999999999999,0.1761194029850746,0.5,0.68,0.3333333333333333,0,0,0,0,1,0,93
11860,0.92,0.008955223880597015,0.5,0.4,0.0,0,2,0,1,0,0,5
11861,0.91,0.1253731343283582,0.75,1.0,0.16666666666666666,1,0,1,0,1,0,48
11862,0.579,0.056716417910447764,0.25,0.32,0.16666666666666666,1,0,1,0,1,0,106
11863,0.795,0.15223880597014924,0.5,0.36,0.6666666666666666,1,1,1,0,1,0,100
11864,0.624,0.2537313432835821,0.5,0.24,0.16666666666666666,1,0,1,0,1,0,64
11865,0.925,0.13432835820895522,0.0,0.2,0.0,1,2,0,0,1,0,120
11866,0.91,0.050746268656716415,0.75,0.64,0.6666666666666666,0,0,0,0,1,0,48
11867,0.926,0.08059701492537313,0.75,0.32,0.3333333333333333,1,0,1,0,1,0,13
11868,0.89,0.020895522388059702,0.75,1.0,0.3333333333333333,1,0,1,0,1,0,82
11869,0.926,0.18208955223880596,0.75,0.44,0.3333333333333333,1,0,1,0,1,0,13
11870,0.92,0.2,0.5,0.12,1.0,0,0,1,0,1,0,5
11871,0.92,0.1253731343283582,0.75,1.0,0.5,1,0,1,0,1,0,5
11872,0.926,0.09850746268656717,0.75,0.32,0.16666666666666666,1,0,1,0,1,0,13
11873,0.92,0.0955223880597015,0.75,0.32,0.16666666666666666,1,0,1,0,1,0,49
11874,0.83,0.14029850746268657,0.75,0.56,0.16666666666666666,1,0,1,0,1,0,105
11875,0.624,0.20597014925373133,0.5,0.16,0.0,1,2,0,0,1,0,64
11876,0.92,0.11641791044776119,0.5,0.6,0.5,1,0,1,0,1,0,5
11877,0.89,0.10746268656716418,0.5,0.44,0.3333333333333333,0,0,0,0,1,0,82
11878,0.887,0.6238805970149254,0.25,0.16,0.16666666666666666,1,2,0,0,1,0,2
11879,0.763,0.1701492537313433,0.75,0.36,0.16666666666666666,1,0,1,1,0,0,35
11880,0.682,0.6,0.5,0.24,0.16666666666666666,0,0,1,0,1,0,61
11881,0.92,0.5761194029850746,0.75,0.2,0.5,1,0,0,0,1,0,5
11882,0.893,0.1253731343283582,0.25,0.2,0.0,1,0,0,0,1,0,74
11883,0.913,0.21791044776119403,1.0,1.0,0.16666666666666666,1,0,1,0,1,0,91
11884,0.926,0.3164179104477612,0.5,0.24,1.0,1,0,1,0,1,0,13
11885,0.74,0.11641791044776119,0.5,0.24,0.16666666666666666,1,0,0,1,0,0,37
11886,0.624,0.3283582089552239,0.5,0.0,0.16666666666666666,1,0,0,0,1,0,64
11887,0.92,0.48656716417910445,0.5,0.2,0.16666666666666666,1,2,0,0,1,0,5
11888,0.92,0.11940298507462686,0.25,0.08,0.0,1,0,0,0,1,0,5
11889,0.8959999999999999,0.3044776119402985,0.0,0.12,0.0,1,0,0,0,1,0,85
11890,0.926,0.050746268656716415,0.75,0.32,0.16666666666666666,1,0,0,0,1,0,13
11891,0.8270000000000001,0.2298507462686567,0.75,1.0,1.0,1,0,1,0,1,0,78
11892,0.92,0.08059701492537313,0.5,0.36,0.16666666666666666,1,0,1,0,1,0,5
11893,0.92,0.15223880597014924,0.75,1.0,1.0,1,0,1,0,1,0,5
11894,0.55,0.03283582089552239,0.5,0.08,0.0,1,2,0,0,1,0,11
11895,0.624,0.04776119402985075,0.75,0.2,0.3333333333333333,1,0,1,0,1,0,64
11896,0.926,0.041791044776119404,0.5,1.0,0.6666666666666666,1,0,1,0,1,0,13
11897,0.5579999999999999,0.07761194029850746,0.5,0.12,0.16666666666666666,1,0,0,0,1,0,3
11898,0.91,0.01791044776119403,0.5,0.24,0.16666666666666666,1,0,1,0,1,0,48
11899,0.92,0.20597014925373133,0.25,0.24,0.3333333333333333,1,0,0,0,1,0,49
11900,0.92,0.3164179104477612,0.75,1.0,0.5,1,0,1,0,0,1,5
11901,0.926,0.005970149253731343,0.5,0.44,0.0,1,0,1,0,1,0,13
11902,0.887,0.41492537313432837,0.5,0.24,0.0,1,2,0,0,1,0,2
11903,0.89,0.014925373134328358,0.75,1.0,1.0,1,0,1,0,1,0,82
11904,0.92,0.21791044776119403,0.5,0.28,0.3333333333333333,1,1,1,0,1,0,49
11905,0.913,0.13432835820895522,0.5,0.4,0.16666666666666666,1,0,1,0,1,0,91
11906,0.855,0.26865671641791045,0.75,0.48,0.3333333333333333,1,2,1,0,1,0,95
11907,0.926,0.014925373134328358,0.5,0.24,0.16666666666666666,1,0,1,0,1,0,13
11908,0.91,0.020895522388059702,0.5,0.28,0.16666666666666666,0,0,1,0,1,0,48
11909,0.698,0.1701492537313433,0.25,0.24,0.16666666666666666,1,1,1,0,1,0,116
11910,0.624,0.2716417910447761,0.75,0.32,0.16666666666666666,1,0,1,1,0,0,64
11911,0.92,0.06865671641791045,0.75,0.36,0.6666666666666666,1,0,1,0,1,0,5
11912,0.624,0.01791044776119403,0.5,0.0,0.16666666666666666,1,0,0,0,1,0,64
11913,0.754,0.26865671641791045,0.5,0.48,0.16666666666666666,1,2,1,0,1,0,101
11914,0.92,0.5164179104477612,0.5,0.44,0.3333333333333333,1,1,1,0,1,0,5
11915,0.926,0.6,0.5,0.56,0.0,1,0,1,0,1,0,13
11916,0.92,0.33134328358208953,0.5,0.56,0.16666666666666666,0,0,1,1,0,0,5
11917,0.738,0.050746268656716415,0.5,0.08,0.0,1,2,0,0,1,0,21
11918,0.855,0.15522388059701492,0.75,0.64,0.16666666666666666,1,0,1,0,1,0,95
11919,0.7759999999999999,0.15522388059701492,0.5,0.4,0.16666666666666666,1,0,1,0,1,0,56
11920,0.926,0.011940298507462687,0.25,0.16,0.3333333333333333,1,1,0,0,1,0,13
11921,0.8959999999999999,0.01791044776119403,0.5,0.48,1.0,1,0,1,0,1,0,85
11922,0.92,0.5402985074626866,0.5,0.6,0.16666666666666666,1,0,0,0,1,0,5
11923,0.939,0.0955223880597015,0.25,0.4,0.3333333333333333,1,0,1,0,1,0,103
11924,0.913,0.16417910447761194,0.5,0.4,0.16666666666666666,1,0,1,0,1,0,91
11925,0.91,0.16417910447761194,0.5,1.0,0.16666666666666666,1,0,1,0,1,0,48
11926,0.92,0.1701492537313433,0.5,0.8,0.6666666666666666,0,0,1,0,1,0,5
11927,0.624,0.408955223880597,0.5,0.08,0.16666666666666666,1,2,1,0,1,0,64
11928,0.698,0.10746268656716418,0.0,0.0,0.0,1,2,0,1,0,0,98
11929,0.5579999999999999,0.5044776119402985,0.75,0.72,0.16666666666666666,1,2,1,0,1,0,3
11930,0.887,0.6358208955223881,0.25,0.08,0.0,1,0,0,0,1,0,2
11931,0.939,0.18507462686567164,0.5,0.64,1.0,1,0,1,0,1,0,70
11932,0.91,0.1044776119402985,0.25,0.24,0.16666666666666666,1,0,1,0,1,0,48
11933,0.92,0.34626865671641793,0.5,0.68,0.16666666666666666,1,0,0,0,1,0,5
11934,0.91,0.03582089552238806,0.5,0.32,0.16666666666666666,1,0,1,0,0,1,48
11935,0.8959999999999999,0.08059701492537313,0.25,0.12,0.16666666666666666,1,0,1,0,1,0,85
11936,0.92,0.2,0.5,0.4,0.16666666666666666,1,0,1,0,1,0,49
11937,0.91,0.07462686567164178,0.75,0.2,0.16666666666666666,1,0,1,1,0,0,48
11938,0.698,0.13134328358208955,0.25,0.16,0.3333333333333333,1,0,1,0,1,0,68
11939,0.897,0.1791044776119403,0.75,0.04,0.0,1,2,0,0,1,0,30
11940,0.55,0.42686567164179107,0.5,0.08,0.16666666666666666,1,2,0,0,1,0,11
11941,0.893,0.12835820895522387,0.25,1.0,0.0,1,0,0,0,1,0,74
11942,0.92,0.12238805970149254,0.5,0.44,1.0,1,0,1,0,1,0,5
11943,0.926,0.020895522388059702,0.75,0.44,0.3333333333333333,1,0,1,1,0,0,13
11944,0.92,0.1701492537313433,0.5,1.0,1.0,1,0,1,1,0,0,49
11945,0.624,0.023880597014925373,0.5,0.36,0.16666666666666666,1,0,1,0,1,0,64
11946,0.92,0.10746268656716418,0.5,0.64,0.16666666666666666,1,0,1,0,1,0,5
11947,0.55,0.008955223880597015,0.25,0.2,0.0,1,2,0,0,1,0,11
11948,0.924,0.4417910447761194,0.75,1.0,0.16666666666666666,1,0,1,0,1,0,6
11949,0.866,0.08955223880597014,0.5,0.72,1.0,1,0,1,0,1,0,89
11950,0.8270000000000001,0.6238805970149254,0.75,1.0,0.6666666666666666,1,0,1,0,1,0,78
11951,0.92,0.1044776119402985,0.75,0.56,0.6666666666666666,1,2,0,0,1,0,49
11952,0.624,0.15223880597014924,0.75,0.2,0.3333333333333333,1,0,1,0,1,0,64
11953,0.895,0.23582089552238805,0.5,0.44,0.16666666666666666,1,0,1,0,1,0,1
11954,0.624,0.1044776119402985,0.75,0.32,0.16666666666666666,1,0,1,0,1,0,64
11955,0.939,0.07164179104477612,0.5,0.64,0.16666666666666666,1,0,1,0,1,0,70
11956,0.913,0.1880597014925373,0.5,0.44,0.16666666666666666,1,0,1,0,1,0,91
11957,0.92,0.09253731343283582,0.5,0.08,0.16666666666666666,1,2,0,0,1,0,5
11958,0.897,0.06567164179104477,0.75,1.0,0.16666666666666666,1,0,1,0,1,0,30
11959,0.698,0.33134328358208953,0.5,0.08,0.16666666666666666,1,0,1,0,1,0,116
11960,0.7759999999999999,0.11940298507462686,0.5,0.12,0.16666666666666666,1,2,0,0,1,0,56
11961,0.92,0.14328358208955225,0.5,1.0,1.0,1,0,1,0,1,0,5
11962,0.91,0.07462686567164178,0.5,0.28,0.6666666666666666,0,0,1,0,1,0,48
11963,0.743,0.08656716417910448,0.75,1.0,1.0,1,0,1,0,1,0,15
11964,0.866,0.3611940298507463,0.25,0.16,0.0,1,2,0,0,1,0,89
11965,0.92,0.6298507462686567,0.5,1.0,0.6666666666666666,1,0,1,0,1,0,5
11966,0.92,0.5701492537313433,0.5,0.48,1.0,1,0,1,0,1,0,49
11967,0.939,0.16417910447761194,0.0,0.32,0.0,1,0,0,0,1,0,103
